customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroups,IsMonthly,IsSingle,TotalServices,AvgMonthlyCharge,ChargeDiff
CUST57380,Female,1,0,0,27.0,1,Yes,DSL,0,0,0,1,0,0,Two year,1,Electronic check,26.64,719.28,No,2-4,0,0,1,26.64,0.0
CUST57381,Female,0,1,0,9.0,0,No phone service,DSL,0,0,0,0,0,0,Monthly,0,Bank transfer (automatic),21.75,195.75,No,0-1,1,0,0,21.75,0.0
CUST57382,Male,0,0,0,18.0,1,Yes,Fiber optic,1,0,0,0,0,0,Two year,1,Electronic check,96.43,1735.74,No,1-2,0,0,1,96.43,0.0
CUST57383,Female,0,1,1,42.0,1,No,Fiber optic,0,0,0,1,0,0,Two year,1,Bank transfer (automatic),35.46,1489.32,No,2-4,0,1,1,35.46,0.0
CUST57384,Male,0,1,1,41.0,1,No phone service,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,43.37,1778.17,Yes,2-4,1,1,0,43.370000000000005,-7.105427357601002e-15
CUST57385,Male,1,0,1,8.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Credit card (automatic),82.37,658.96,Yes,0-1,1,0,0,82.37,0.0
CUST57386,Female,0,1,0,33.0,1,No,DSL,1,0,1,0,1,0,One year,1,Electronic check,32.67,1078.11,No,2-4,0,0,3,32.669999999999995,7.105427357601002e-15
CUST57387,Male,0,1,0,14.0,1,No,No,0,0,0,0,0,0,Monthly,1,Electronic check,23.52,329.28,Yes,1-2,1,0,0,23.52,0.0
CUST57388,Female,0,1,0,1.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Credit card (automatic),29.42,29.42,No,0-1,1,0,0,29.42,0.0
CUST57389,Male,0,1,0,12.0,1,No,Fiber optic,0,0,0,0,1,1,One year,0,Electronic check,32.69,392.28,No,0-1,0,0,2,32.69,0.0
CUST57391,Female,0,0,0,22.0,1,No,Fiber optic,0,0,1,1,0,0,Monthly,1,Electronic check,43.28,952.16,Yes,1-2,1,0,2,43.28,0.0
CUST57392,Female,0,1,0,12.0,0,No phone service,Fiber optic,1,1,0,0,0,0,Monthly,0,Bank transfer (automatic),115.52,1386.24,Yes,0-1,1,0,2,115.52,0.0
CUST57393,Male,0,0,0,16.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,33.57,537.12,No,1-2,1,0,0,33.57,0.0
CUST57394,Female,0,1,1,26.0,1,Yes,Fiber optic,0,0,0,0,0,0,Two year,1,Mailed check,90.99,2365.74,No,2-4,0,1,0,90.99,0.0
CUST57395,Female,0,0,0,1.0,1,Yes,Fiber optic,0,0,0,0,0,0,Two year,0,Electronic check,36.18,36.18,No,0-1,0,0,0,36.18,0.0
CUST57396,Male,0,0,0,12.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),79.02,948.24,No,0-1,1,0,0,79.02,0.0
CUST57397,Female,0,1,0,21.0,1,Yes,Fiber optic,0,0,0,0,1,0,Two year,0,Mailed check,73.76,1548.96,No,1-2,0,0,1,73.76,0.0
CUST57398,Male,0,1,0,58.0,1,Yes,Fiber optic,1,0,1,1,1,0,One year,1,Electronic check,59.38,3444.04,No,4-6,0,0,4,59.38,0.0
CUST57399,Female,0,1,0,47.0,1,Yes,DSL,0,0,0,0,1,0,Monthly,0,Electronic check,98.04,4607.88,No,2-4,1,0,1,98.04,0.0
CUST57400,Female,0,1,0,13.0,1,No,No,0,0,0,0,0,0,Monthly,0,Electronic check,99.65,1295.45,Yes,1-2,1,0,0,99.65,0.0
CUST57401,Female,0,0,1,32.0,1,Yes,Fiber optic,0,0,0,0,0,0,One year,0,Electronic check,81.08,2594.56,No,2-4,0,0,0,81.08,0.0
CUST57402,Male,0,0,0,18.0,1,No,DSL,0,0,0,0,0,0,Monthly,0,Electronic check,69.12,1244.16,Yes,1-2,1,0,0,69.12,0.0
CUST57403,Female,0,0,0,21.0,0,No phone service,Fiber optic,0,0,0,1,1,0,Two year,1,Mailed check,62.79,1318.59,No,1-2,0,0,2,62.79,0.0
CUST57404,Female,0,1,0,42.0,1,No,No,0,0,0,0,0,0,Monthly,1,Mailed check,22.0,924.0,Yes,2-4,1,0,0,22.0,0.0
CUST57405,Male,0,0,0,35.0,1,Yes,No,0,0,0,0,0,0,Two year,1,Electronic check,41.55,1454.25,No,2-4,0,0,0,41.55,0.0
CUST57406,Female,0,0,0,27.0,1,Yes,No,0,0,0,0,0,0,Two year,1,Electronic check,27.77,749.79,No,2-4,0,0,0,27.77,0.0
CUST57407,Male,0,0,1,15.0,1,No,DSL,0,0,1,0,1,0,Monthly,1,Electronic check,25.6,384.0,Yes,1-2,1,0,2,25.6,0.0
CUST57408,Female,1,1,1,5.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),32.35,161.75,Yes,0-1,1,1,0,32.35,0.0
CUST57409,Female,0,0,0,18.0,1,Yes,Fiber optic,0,0,0,0,0,1,Two year,0,Electronic check,22.74,409.32,No,1-2,0,0,1,22.74,0.0
CUST57410,Female,1,0,1,41.0,1,No,Fiber optic,1,0,0,0,1,0,One year,1,Bank transfer (automatic),31.38,1286.58,Yes,2-4,0,0,2,31.38,0.0
CUST57411,Male,0,1,0,23.0,1,No,Fiber optic,1,1,0,0,1,1,Monthly,1,Electronic check,55.69,1280.87,Yes,1-2,1,0,4,55.69,0.0
CUST57412,Male,1,1,0,45.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),49.65,2234.25,Yes,2-4,1,0,0,49.65,0.0
CUST57413,Male,0,1,0,41.0,1,Yes,Fiber optic,0,0,0,0,1,0,Two year,1,Electronic check,35.3,1447.3,No,2-4,0,0,1,35.3,0.0
CUST57414,Male,0,1,0,48.0,1,Yes,Fiber optic,0,0,0,0,0,0,One year,1,Mailed check,28.82,1383.36,No,2-4,0,0,0,28.819999999999997,3.552713678800501e-15
CUST57415,Female,0,1,0,14.0,1,Yes,Fiber optic,0,0,0,0,1,1,Monthly,0,Electronic check,39.38,551.32,Yes,1-2,1,0,2,39.38,0.0
CUST57417,Male,0,0,0,25.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Credit card (automatic),63.45,1586.25,No,2-4,1,0,0,63.45,0.0
CUST57418,Female,0,0,0,14.0,1,Yes,Fiber optic,0,0,0,0,0,0,One year,0,Credit card (automatic),31.39,439.46,No,1-2,0,0,0,31.389999999999997,3.552713678800501e-15
CUST57419,Female,0,0,0,6.0,1,Yes,DSL,0,0,0,0,1,0,One year,1,Bank transfer (automatic),37.72,226.32,Yes,0-1,0,0,1,37.72,0.0
CUST57420,Female,0,0,0,39.0,1,No,Fiber optic,0,1,0,0,0,0,One year,1,Mailed check,63.86,2490.54,No,2-4,0,0,1,63.86,0.0
CUST57421,Female,0,1,1,34.0,1,Yes,Fiber optic,0,1,0,0,0,0,Monthly,0,Electronic check,55.0,1870.0,Yes,2-4,1,1,1,55.0,0.0
CUST57422,Male,0,0,0,25.0,1,No,DSL,1,0,1,0,0,0,Two year,0,Electronic check,22.92,573.0,No,2-4,0,0,2,22.92,0.0
CUST57424,Male,0,0,1,31.0,1,Yes,Fiber optic,0,0,0,0,1,0,Two year,1,Mailed check,57.39,1779.09,No,2-4,0,0,1,57.39,0.0
CUST57425,Male,1,1,0,48.0,0,No phone service,Fiber optic,0,0,0,0,0,0,Monthly,0,Credit card (automatic),37.47,1798.56,Yes,2-4,1,0,0,37.47,0.0
CUST57426,Male,1,0,0,39.0,1,Yes,DSL,0,0,0,0,0,0,Monthly,1,Electronic check,27.69,1079.91,Yes,2-4,1,0,0,27.69,0.0
CUST57427,Male,0,0,1,22.0,1,Yes,Fiber optic,1,0,0,0,0,0,Monthly,1,Mailed check,41.71,917.62,Yes,1-2,1,0,1,41.71,0.0
CUST57428,Male,0,1,1,29.0,1,No,No,0,0,0,0,0,0,One year,0,Mailed check,62.1,1800.9,Yes,2-4,0,1,0,62.1,0.0
CUST57429,Female,0,0,0,22.0,1,No,No,0,0,0,0,0,0,Two year,0,Electronic check,27.04,594.88,No,1-2,0,0,0,27.04,0.0
CUST57430,Female,0,1,1,3.0,0,No phone service,No,0,0,0,0,0,0,Monthly,1,Electronic check,38.41,115.23,No,0-1,1,1,0,38.410000000000004,-7.105427357601002e-15
CUST57431,Female,0,0,0,22.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Electronic check,45.97,1011.34,Yes,1-2,1,0,0,45.97,0.0
CUST57432,Male,0,0,0,25.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,47.78,1194.5,Yes,2-4,1,0,0,47.78,0.0
CUST57433,Female,0,0,0,1.0,1,No phone service,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),29.2,29.2,No,0-1,0,0,0,29.2,0.0
CUST57434,Male,0,1,0,20.0,1,No,DSL,0,0,0,0,1,0,Monthly,0,Mailed check,48.58,971.6,No,1-2,1,0,1,48.58,0.0
CUST57435,Male,0,0,0,20.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,26.98,539.6,Yes,1-2,1,0,0,26.98,0.0
CUST57436,Female,0,1,0,42.0,1,Yes,Fiber optic,0,0,0,0,0,0,Two year,1,Electronic check,56.18,2359.56,No,2-4,0,0,0,56.18,0.0
CUST57437,Male,0,0,0,19.0,0,No phone service,Fiber optic,0,0,0,0,1,0,Monthly,0,Electronic check,80.76,1534.44,Yes,1-2,1,0,1,80.76,0.0
CUST57438,Female,1,1,0,18.0,1,No,DSL,0,0,0,0,1,1,Monthly,0,Electronic check,80.68,1452.24,Yes,1-2,1,0,2,80.68,0.0
CUST57439,Female,0,0,1,12.0,1,Yes,Fiber optic,0,0,0,0,0,0,Two year,1,Electronic check,25.21,302.52,No,0-1,0,0,0,25.209999999999997,3.552713678800501e-15
CUST57441,Female,0,0,1,4.0,1,Yes,Fiber optic,0,0,0,0,0,1,One year,1,Mailed check,38.16,152.64,No,0-1,0,0,1,38.16,0.0
CUST57442,Female,0,0,0,17.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),30.18,513.06,Yes,1-2,1,0,0,30.179999999999996,3.552713678800501e-15
CUST57443,Male,0,1,1,14.0,1,No phone service,No,0,0,0,0,0,0,Monthly,0,Bank transfer (automatic),56.67,793.38,No,1-2,1,1,0,56.67,0.0
CUST57444,Male,1,1,0,15.0,1,Yes,DSL,0,0,0,0,0,0,Monthly,1,Electronic check,26.69,400.35,No,1-2,1,0,0,26.69,0.0
CUST57445,Male,0,0,0,15.0,1,Yes,Fiber optic,0,1,1,0,0,0,Two year,0,Electronic check,49.19,737.85,No,1-2,0,0,2,49.190000000000005,-7.105427357601002e-15
CUST57446,Male,0,0,1,14.0,0,No phone service,DSL,0,0,0,0,0,0,One year,1,Mailed check,28.02,392.28,No,1-2,0,0,0,28.02,0.0
CUST57447,Female,1,0,0,5.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Electronic check,41.49,207.45,No,0-1,1,0,0,41.489999999999995,7.105427357601002e-15
CUST57448,Male,0,0,0,40.0,1,Yes,Fiber optic,0,0,1,0,0,0,Monthly,1,Mailed check,37.03,1481.2,Yes,2-4,1,0,1,37.03,0.0
CUST57449,Male,0,1,0,9.0,0,No phone service,Fiber optic,0,0,0,1,1,0,Monthly,1,Electronic check,30.28,272.52,Yes,0-1,1,0,2,30.279999999999998,3.552713678800501e-15
CUST57450,Female,0,1,0,23.0,1,No,DSL,0,1,0,0,0,0,Monthly,1,Electronic check,111.93,2574.39,Yes,1-2,1,0,1,111.92999999999999,1.4210854715202004e-14
CUST57451,Female,0,1,1,52.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Credit card (automatic),28.5,1482.0,Yes,4-6,1,1,0,28.5,0.0
CUST57452,Male,0,1,0,45.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,1,Electronic check,36.22,1629.9,Yes,2-4,1,0,0,36.22,0.0
CUST57453,Male,1,1,0,16.0,1,Yes,Fiber optic,1,0,0,0,0,0,Monthly,0,Mailed check,36.87,589.92,Yes,1-2,1,0,1,36.87,0.0
CUST57454,Female,0,0,0,47.0,1,No phone service,DSL,0,0,1,0,0,0,Monthly,1,Electronic check,31.95,1501.65,Yes,2-4,1,0,1,31.950000000000003,-3.552713678800501e-15
CUST57455,Male,0,0,0,29.0,1,Yes,Fiber optic,0,0,0,1,1,1,One year,1,Credit card (automatic),31.38,910.02,Yes,2-4,0,0,3,31.38,0.0
CUST57456,Male,0,0,0,37.0,1,Yes,DSL,0,0,0,1,0,1,Monthly,1,Electronic check,19.53,722.61,Yes,2-4,1,0,2,19.53,0.0
CUST57457,Female,0,0,0,16.0,1,Yes,DSL,0,0,0,0,0,0,Monthly,0,Electronic check,45.67,730.72,Yes,1-2,1,0,0,45.67,0.0
CUST57458,Female,1,0,1,16.0,0,No phone service,Fiber optic,0,0,1,0,1,0,Monthly,0,Electronic check,22.35,357.6,Yes,1-2,1,0,2,22.35,0.0
CUST57459,Male,0,0,1,45.0,1,No,DSL,0,0,0,0,0,0,Monthly,1,Electronic check,57.7,2596.5,Yes,2-4,1,0,0,57.7,0.0
CUST57460,Female,1,1,0,10.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,0,Electronic check,89.25,892.5,Yes,0-1,1,0,0,89.25,0.0
CUST57461,Female,0,0,0,47.0,1,Yes,No,0,0,0,0,0,0,Two year,1,Electronic check,116.92,5495.24,No,2-4,0,0,0,116.92,0.0
CUST57462,Male,0,0,0,16.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Mailed check,49.94,799.04,Yes,1-2,1,0,0,49.94,0.0
CUST57463,Female,0,0,1,25.0,1,No,No,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),43.84,1096.0,Yes,2-4,1,0,0,43.84,0.0
CUST57464,Female,0,0,0,34.0,1,No,DSL,0,0,0,0,0,0,One year,0,Mailed check,32.51,1105.34,No,2-4,0,0,0,32.51,0.0
CUST57465,Male,0,1,0,40.0,1,No,DSL,0,0,0,0,1,0,Monthly,1,Credit card (automatic),63.87,2554.8,No,2-4,1,0,1,63.870000000000005,-7.105427357601002e-15
CUST57466,Male,1,0,0,47.0,1,Yes,DSL,1,1,0,0,0,0,Monthly,1,Electronic check,21.63,1016.61,No,2-4,1,0,2,21.63,0.0
CUST57467,Male,1,1,1,23.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Bank transfer (automatic),36.2,832.6,No,1-2,1,1,0,36.2,0.0
CUST57468,Female,0,1,0,15.0,1,Yes,DSL,0,0,0,0,1,0,Monthly,0,Electronic check,34.29,514.35,No,1-2,1,0,1,34.29,0.0
CUST57469,Male,0,0,1,7.0,0,No phone service,Fiber optic,0,0,0,0,0,0,Monthly,0,Electronic check,37.42,261.94,Yes,0-1,1,0,0,37.42,0.0
CUST57470,Male,0,0,0,8.0,1,No,Fiber optic,0,0,0,1,1,1,Monthly,1,Electronic check,31.91,255.28,Yes,0-1,1,0,3,31.91,0.0
CUST57471,Female,0,1,0,8.0,1,No,Fiber optic,0,0,0,1,0,0,Two year,1,Electronic check,38.86,310.88,No,0-1,0,0,1,38.86,0.0
CUST57472,Male,0,0,0,23.0,1,Yes,DSL,0,1,0,0,0,0,Monthly,1,Bank transfer (automatic),116.27,2674.21,No,1-2,1,0,1,116.27,0.0
CUST57473,Female,0,1,1,22.0,1,No,No,0,0,0,0,0,0,Two year,0,Electronic check,21.97,483.34,No,1-2,0,1,0,21.97,0.0
CUST57474,Male,0,0,0,2.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Credit card (automatic),28.45,56.9,No,0-1,1,0,0,28.45,0.0
CUST57475,Female,0,1,0,43.0,1,Yes,DSL,1,0,0,0,0,0,One year,0,Credit card (automatic),64.3,2764.9,Yes,2-4,0,0,1,64.3,0.0
CUST57476,Male,0,1,1,45.0,1,No,Fiber optic,1,0,1,0,1,0,Monthly,0,Mailed check,51.36,2311.2,Yes,2-4,1,1,3,51.36,0.0
CUST57477,Female,0,0,1,6.0,1,Yes,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),41.61,249.66,Yes,0-1,0,0,0,41.61,0.0
CUST57478,Male,0,0,1,13.0,1,Yes,DSL,0,0,0,0,0,0,Monthly,1,Electronic check,34.36,446.68,Yes,1-2,1,0,0,34.36,0.0
CUST57479,Female,0,0,0,48.0,1,Yes,Fiber optic,0,0,1,0,0,0,Monthly,0,Electronic check,88.43,4244.64,Yes,2-4,1,0,1,88.43,0.0
CUST57480,Female,0,0,1,13.0,0,No phone service,DSL,0,0,0,0,1,0,Two year,1,Electronic check,82.62,1074.06,No,1-2,0,0,1,82.61999999999999,1.4210854715202004e-14
CUST57481,Male,1,0,0,19.0,1,Yes,Fiber optic,1,0,0,0,1,0,Monthly,1,Electronic check,28.49,541.31,Yes,1-2,1,0,2,28.49,0.0
CUST57483,Female,1,0,0,3.0,1,No,No,0,0,0,0,0,0,Monthly,0,Credit card (automatic),31.35,94.05,Yes,0-1,1,0,0,31.349999999999998,3.552713678800501e-15
CUST57484,Male,1,0,1,36.0,0,No phone service,DSL,0,0,1,0,0,0,One year,0,Electronic check,63.24,2276.64,No,2-4,0,0,1,63.239999999999995,7.105427357601002e-15
CUST57485,Female,0,1,1,42.0,1,No,No,0,0,0,0,0,0,Monthly,1,Electronic check,78.96,3316.32,No,2-4,1,1,0,78.96000000000001,-1.4210854715202004e-14
CUST57486,Male,0,1,1,20.0,1,Yes,DSL,1,0,0,0,0,0,Two year,1,Electronic check,40.49,809.8000000000001,No,1-2,0,1,1,40.49,0.0
CUST57487,Female,1,0,0,10.0,1,Yes,DSL,1,1,0,0,1,0,Monthly,0,Mailed check,53.95,539.5,No,0-1,1,0,3,53.95,0.0
CUST57488,Male,0,0,1,31.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Electronic check,71.32,2210.92,Yes,2-4,1,0,0,71.32000000000001,-1.4210854715202004e-14
CUST57490,Male,0,1,1,25.0,1,No,DSL,0,0,0,0,1,1,Monthly,1,Bank transfer (automatic),46.43,1160.75,Yes,2-4,1,1,2,46.43,0.0
CUST57491,Male,0,0,1,16.0,1,No,Fiber optic,0,1,0,1,1,0,Monthly,0,Bank transfer (automatic),25.5,408.0,Yes,1-2,1,0,3,25.5,0.0
CUST57492,Male,0,1,0,12.0,1,No,DSL,0,0,1,0,1,0,Two year,1,Mailed check,51.61,619.32,No,0-1,0,0,2,51.61000000000001,-7.105427357601002e-15
CUST57493,Male,0,0,0,67.0,0,No phone service,No,0,0,0,0,0,0,Monthly,0,Mailed check,39.69,2659.23,Yes,4-6,1,0,0,39.69,0.0
CUST57494,Female,0,1,0,17.0,1,Yes,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),32.07,545.19,No,1-2,0,0,0,32.07,0.0
CUST57495,Male,0,0,1,33.0,1,No,DSL,0,0,0,0,0,1,Monthly,0,Electronic check,37.32,1231.56,No,2-4,1,0,1,37.32,0.0
CUST57496,Male,0,0,1,2.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Electronic check,43.8,87.6,Yes,0-1,1,0,0,43.8,0.0
CUST57498,Male,0,0,0,36.0,1,Yes,Fiber optic,0,0,0,0,0,1,Monthly,0,Mailed check,20.86,750.96,No,2-4,1,0,1,20.86,0.0
CUST57499,Male,0,0,0,36.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Mailed check,41.36,1488.96,Yes,2-4,1,0,0,41.36,0.0
CUST57500,Female,0,0,0,7.0,1,Yes,DSL,1,0,0,0,1,0,Monthly,0,Electronic check,35.07,245.49,Yes,0-1,1,0,2,35.07,0.0
CUST57501,Male,0,0,1,23.0,1,No,DSL,0,0,0,0,0,0,Monthly,1,Credit card (automatic),48.04,1104.92,Yes,1-2,1,0,0,48.040000000000006,-7.105427357601002e-15
CUST57502,Male,1,0,0,12.0,1,No,Fiber optic,0,0,0,0,0,0,Monthly,1,Mailed check,65.25,783.0,No,0-1,1,0,0,65.25,0.0
CUST57503,Female,1,0,0,72.0,0,No phone service,No,0,0,0,0,0,0,Monthly,1,Credit card (automatic),42.68,3072.96,No,4-6,1,0,0,42.68,0.0
CUST57504,Male,0,0,0,40.0,1,Yes,Fiber optic,0,0,1,0,0,0,Monthly,1,Electronic check,23.77,950.8,Yes,2-4,1,0,1,23.77,0.0
CUST57505,Male,0,1,0,50.0,1,Yes,No,0,0,0,0,0,0,Monthly,0,Mailed check,20.37,1018.5,Yes,4-6,1,0,0,20.37,0.0
CUST57506,Male,0,0,0,26.0,1,No,DSL,0,1,0,0,1,1,Monthly,0,Electronic check,56.25,1462.5,Yes,2-4,1,0,3,56.25,0.0
CUST57507,Male,0,0,0,35.0,1,Yes,DSL,0,1,1,0,1,0,Monthly,0,Electronic check,19.72,690.2,No,2-4,1,0,3,19.720000000000002,-3.552713678800501e-15
CUST57508,Male,0,0,0,16.0,1,Yes,No,0,0,0,0,0,0,One year,0,Electronic check,18.42,294.72,No,1-2,0,0,0,18.42,0.0
CUST57509,Female,0,0,1,13.0,1,No,DSL,0,1,0,1,0,1,Monthly,0,Electronic check,43.07,559.91,Yes,1-2,1,0,3,43.07,0.0
CUST57510,Male,0,1,0,2.0,1,Yes,Fiber optic,1,0,0,0,0,0,One year,0,Electronic check,20.23,40.46,Yes,0-1,0,0,1,20.23,0.0
CUST57511,Female,0,0,0,24.0,1,Yes,DSL,0,1,0,0,0,0,One year,1,Electronic check,65.32,1567.68,Yes,1-2,0,0,1,65.32000000000001,-1.4210854715202004e-14
CUST57512,Female,0,0,0,42.0,1,No,No,0,0,0,0,0,0,Monthly,0,Credit card (automatic),40.76,1711.92,Yes,2-4,1,0,0,40.760000000000005,-7.105427357601002e-15
CUST57513,Male,0,0,0,7.0,1,Yes,Fiber optic,0,0,0,0,0,0,Monthly,1,Credit card (automatic),31.94,223.58,Yes,0-1,1,0,0,31.94,0.0
CUST57514,Male,1,0,0,46.0,1,Yes,DSL,0,1,1,1,0,0,One year,0,Credit card (automatic),36.69,1687.74,Yes,2-4,0,0,3,36.69,0.0
CUST57515,Female,0,0,0,6.0,1,No,Fiber optic,0,0,1,0,0,0,Two year,0,Mailed check,31.35,188.1,No,0-1,0,0,1,31.349999999999998,3.552713678800501e-15
CUST57516,Female,1,1,0,65.0,1,No,DSL,0,0,1,0,0,0,Monthly,1,Electronic check,19.19,1247.35,Yes,4-6,1,0,1,19.189999999999998,3.552713678800501e-15
CUST57517,Female,0,1,0,34.0,1,No,DSL,0,1,0,1,1,0,Two year,1,Mailed check,39.05,1327.7,No,2-4,0,0,3,39.050000000000004,-7.105427357601002e-15
CUST57518,Male,0,0,0,49.0,1,No,No,0,0,0,0,0,0,Two year,1,Electronic check,28.12,1377.88,No,4-6,0,0,0,28.12,0.0
CUST57519,Female,1,0,0,3.0,1,No,Fiber optic,1,0,0,0,0,0,Monthly,0,Credit card (automatic),81.03,243.09,No,0-1,1,0,1,81.03,0.0
CUST57520,Male,0,1,1,44.0,1,Yes,Fiber optic,0,0,0,0,0,0,One year,1,Bank transfer (automatic),19.69,866.36,No,2-4,0,1,0,19.69,0.0
CUST57521,Female,0,1,0,16.0,1,No,Fiber optic,1,0,0,1,0,0,Monthly,1,Credit card (automatic),37.77,604.32,Yes,1-2,1,0,2,37.77,0.0
CUST57522,Female,1,1,0,47.0,1,Yes,Fiber optic,0,0,1,0,1,1,Two year,1,Credit card (automatic),50.88,2391.36,No,2-4,0,0,3,50.88,0.0
CUST57523,Male,0,0,0,8.0,1,Yes,No,0,0,0,0,0,0,One year,1,Electronic check,19.58,156.64,Yes,0-1,0,0,0,19.58,0.0
CUST57525,Male,0,0,1,13.0,1,Yes,Fiber optic,0,0,0,0,1,0,One year,0,Electronic check,27.53,357.89,No,1-2,0,0,1,27.529999999999998,3.552713678800501e-15
CUST57526,Female,0,1,0,3.0,1,No,No,0,0,0,0,0,0,Monthly,0,Credit card (automatic),20.43,61.29,Yes,0-1,1,0,0,20.43,0.0
CUST57527,Female,0,1,0,2.0,1,No,DSL,0,0,1,0,1,0,Monthly,0,Electronic check,100.86,201.72,Yes,0-1,1,0,2,100.86,0.0
CUST57528,Female,1,0,0,7.0,1,Yes,Fiber optic,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),29.99,209.93,No,0-1,0,0,0,29.990000000000002,-3.552713678800501e-15
CUST57529,Female,0,1,0,6.0,1,No,No,0,0,0,0,0,0,One year,0,Electronic check,33.28,199.68,No,0-1,0,0,0,33.28,0.0
CUST57530,Female,0,1,0,13.0,1,No,Fiber optic,0,0,0,0,0,0,Two year,0,Mailed check,99.37,1291.81,No,1-2,0,0,0,99.36999999999999,1.4210854715202004e-14
CUST57531,Male,1,1,0,47.0,1,No,Fiber optic,0,1,0,1,0,1,Monthly,0,Electronic check,21.71,1020.37,Yes,2-4,1,0,3,21.71,0.0
CUST57533,Female,1,0,0,42.0,1,Yes,Fiber optic,0,0,1,0,0,0,Monthly,0,Bank transfer (automatic),44.09,1851.78,Yes,2-4,1,0,1,44.089999999999996,7.105427357601002e-15
CUST57534,Female,0,0,0,12.0,1,No,DSL,0,0,1,0,0,0,One year,1,Credit card (automatic),84.67,1016.04,Yes,0-1,0,0,1,84.67,0.0
CUST57535,Male,0,1,0,66.0,1,Yes,Fiber optic,0,1,0,1,0,1,Two year,1,Electronic check,62.62,4132.92,No,4-6,0,0,3,62.620000000000005,-7.105427357601002e-15
CUST57536,Female,0,1,1,20.0,1,No,No,0,0,0,0,0,0,Two year,1,Electronic check,21.92,438.4,No,1-2,0,1,0,21.919999999999998,3.552713678800501e-15
CUST57537,Female,0,0,0,5.0,1,Yes,DSL,0,0,0,1,0,0,Monthly,1,Electronic check,48.44,242.2,No,0-1,1,0,1,48.44,0.0
CUST57538,Male,0,0,1,21.0,1,No,DSL,0,1,0,0,1,0,One year,0,Electronic check,38.83,815.43,No,1-2,0,0,2,38.83,0.0
CUST57539,Male,1,1,0,33.0,1,No,DSL,0,1,0,0,0,0,Monthly,0,Credit card (automatic),67.77,2236.41,Yes,2-4,1,0,1,67.77,0.0
CUST57540,Female,1,1,1,1.0,1,Yes,Fiber optic,1,0,1,0,1,1,One year,1,Electronic check,97.7,97.7,No,0-1,0,1,4,97.7,0.0
CUST57541,Female,1,0,0,21.0,1,No,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),48.61,1020.81,No,1-2,0,0,0,48.61,0.0
CUST57542,Female,0,0,0,20.0,1,Yes,Fiber optic,0,0,1,0,0,1,Two year,1,Credit card (automatic),32.84,656.8,No,1-2,0,0,2,32.839999999999996,7.105427357601002e-15
CUST57543,Female,0,0,1,7.0,1,Yes,DSL,0,0,0,0,0,1,One year,1,Bank transfer (automatic),46.4,324.8,No,0-1,0,0,1,46.4,0.0
CUST57544,Female,1,0,0,18.0,1,Yes,Fiber optic,0,1,0,1,0,1,Monthly,0,Electronic check,35.9,646.2,No,1-2,1,0,3,35.900000000000006,-7.105427357601002e-15
CUST57545,Male,0,0,0,22.0,0,No phone service,Fiber optic,0,0,0,0,0,0,Two year,0,Electronic check,25.37,558.14,No,1-2,0,0,0,25.37,0.0
CUST57546,Female,0,1,0,4.0,1,No,DSL,0,0,0,0,0,0,Monthly,1,Credit card (automatic),41.96,167.84,No,0-1,1,0,0,41.96,0.0
CUST57547,Male,0,0,0,7.0,1,Yes,No,0,0,0,0,0,0,Monthly,1,Mailed check,37.0,259.0,Yes,0-1,1,0,0,37.0,0.0
